# DistrPoint:Pointing with distractors
# MT:Movement time
# HIT:Success
# inPractice:practice block
# A:Target Amplitude
# W:Target Width
# D:Distractor Density
# HitDistractor:Press on a distractor
# HitBG:Press on background
# Mouse.x:
# Mouse.y:
# Mouse.Left:
# Date: 2013-03-22-12-09-32
# Participant: S0
block	trial	MT	HIT	inPractice	A	W	D	HitDistractor	HitBG	Mouse.x	Mouse.y	Mouse.Left	
Integer	String	String	Integer	Integer	String	Integer	Integer	Integer	Integer	Integer	
8	3	247	null	false	200	20	low	0	0	852.0	570.0	0.0
8	3	255	null	false	200	20	low	0	0	860.0	574.0	0.0
8	3	263	null	false	200	20	low	0	0	869.0	579.0	0.0
8	3	271	null	false	200	20	low	0	0	873.0	584.0	0.0
8	3	279	null	false	200	20	low	0	0	877.0	585.0	0.0
8	3	287	null	false	200	20	low	0	0	883.0	587.0	0.0
8	3	295	null	false	200	20	low	0	0	889.0	590.0	0.0
8	3	303	null	false	200	20	low	0	0	894.0	592.0	0.0
8	3	311	null	false	200	20	low	0	0	898.0	594.0	0.0
8	3	319	null	false	200	20	low	0	0	899.0	596.0	0.0
8	3	359	null	false	200	20	low	0	0	900.0	597.0	0.0
8	3	375	null	false	200	20	low	0	0	902.0	597.0	0.0
8	3	383	null	false	200	20	low	0	0	904.0	597.0	0.0
8	3	391	null	false	200	20	low	0	0	906.0	597.0	0.0
8	3	399	null	false	200	20	low	0	0	908.0	597.0	0.0
8	3	415	null	false	200	20	low	0	0	910.0	597.0	0.0
8	3	439	null	false	200	20	low	0	0	911.0	596.0	0.0
8	3	455	null	false	200	20	low	0	0	912.0	595.0	0.0
8	3	503	null	false	200	20	low	0	0	914.0	595.0	0.0
8	3	511	null	false	200	20	low	0	0	915.0	594.0	0.0
8	3	519	null	false	200	20	low	0	0	916.0	593.0	0.0
8	3	527	null	false	200	20	low	0	0	918.0	592.0	0.0
8	3	535	null	false	200	20	low	0	0	922.0	591.0	0.0
8	3	543	null	false	200	20	low	0	0	924.0	591.0	0.0
8	3	551	null	false	200	20	low	0	0	926.0	591.0	0.0
8	3	559	null	false	200	20	low	0	0	929.0	590.0	0.0
8	3	567	null	false	200	20	low	0	0	930.0	589.0	0.0
8	4	0	null	false	200	20	low	0	0	930.0	589.0	1.0
8	4	79	null	false	200	20	low	0	0	930.0	589.0	0.0
8	4	127	null	false	200	20	low	0	0	928.0	588.0	0.0
8	4	135	null	false	200	20	low	0	0	927.0	586.0	0.0
8	4	144	null	false	200	20	low	0	0	926.0	585.0	0.0
8	4	151	null	false	200	20	low	0	0	924.0	584.0	0.0
8	4	159	null	false	200	20	low	0	0	922.0	583.0	0.0
8	4	167	null	false	200	20	low	0	0	920.0	583.0	0.0
8	4	175	null	false	200	20	low	0	0	916.0	581.0	0.0
8	4	183	null	false	200	20	low	0	0	908.0	578.0	0.0
8	4	191	null	false	200	20	low	0	0	899.0	574.0	0.0
8	4	199	null	false	200	20	low	0	0	893.0	571.0	0.0
8	4	207	null	false	200	20	low	0	0	883.0	567.0	0.0
8	4	215	null	false	200	20	low	0	0	871.0	557.0	0.0
8	4	223	null	false	200	20	low	0	0	858.0	548.0	0.0
8	4	231	null	false	200	20	low	0	0	853.0	543.0	0.0
8	4	239	null	false	200	20	low	0	0	844.0	534.0	0.0
8	4	247	null	false	200	20	low	0	0	839.0	525.0	0.0
8	4	255	null	false	200	20	low	0	0	837.0	516.0	0.0
8	4	263	null	false	200	20	low	0	0	835.0	512.0	0.0
8	4	271	null	false	200	20	low	0	0	833.0	505.0	0.0
8	4	279	null	false	200	20	low	0	0	833.0	496.0	0.0
8	4	287	null	false	200	20	low	0	0	833.0	488.0	0.0
8	4	295	null	false	200	20	low	0	0	833.0	484.0	0.0
8	4	303	null	false	200	20	low	0	0	833.0	476.0	0.0
8	4	311	null	false	200	20	low	0	0	833.0	471.0	0.0
8	4	319	null	false	200	20	low	0	0	833.0	467.0	0.0
8	4	327	null	false	200	20	low	0	0	833.0	463.0	0.0
8	4	343	null	false	200	20	low	0	0	832.0	462.0	0.0
8	4	351	null	false	200	20	low	0	0	831.0	461.0	0.0
8	4	359	null	false	200	20	low	0	0	831.0	459.0	0.0
8	4	367	null	false	200	20	low	0	0	830.0	458.0	0.0
8	4	375	null	false	200	20	low	0	0	828.0	456.0	0.0
8	4	383	null	false	200	20	low	0	0	827.0	455.0	0.0
8	4	391	null	false	200	20	low	0	0	825.0	451.0	0.0
8	4	399	null	false	200	20	low	0	0	824.0	450.0	0.0
8	4	407	null	false	200	20	low	0	0	823.0	449.0	0.0
8	4	415	null	false	200	20	low	0	0	822.0	446.0	0.0
8	4	423	null	false	200	20	low	0	0	821.0	445.0	0.0
8	4	455	null	false	200	20	low	0	0	821.0	443.0	0.0
8	4	471	null	false	200	20	low	0	0	821.0	441.0	0.0
8	4	479	null	false	200	20	low	0	0	820.0	440.0	0.0
8	4	487	null	false	200	20	low	0	0	819.0	439.0	0.0
8	4	503	null	false	200	20	low	0	0	818.0	438.0	0.0
8	4	511	null	false	200	20	low	0	0	817.0	437.0	0.0
8	4	527	null	false	200	20	low	0	0	817.0	435.0	0.0
8	5	0	null	false	200	20	low	0	0	817.0	435.0	1.0
8	5	79	null	false	200	20	low	0	0	817.0	435.0	0.0
8	5	111	null	false	200	20	low	0	0	818.0	437.0	0.0
8	5	119	null	false	200	20	low	0	0	820.0	439.0	0.0
8	5	127	null	false	200	20	low	0	0	822.0	441.0	0.0
8	5	135	null	false	200	20	low	0	0	829.0	448.0	0.0
8	5	143	null	false	200	20	low	0	0	831.0	454.0	0.0
8	5	151	null	false	200	20	low	0	0	842.0	461.0	0.0
8	5	159	null	false	200	20	low	0	0	852.0	474.0	0.0
8	5	167	null	false	200	20	low	0	0	863.0	486.0	0.0
8	5	175	null	false	200	20	low	0	0	870.0	493.0	0.0
8	5	183	null	false	200	20	low	0	0	877.0	502.0	0.0
8	5	191	null	false	200	20	low	0	0	882.0	511.0	0.0
8	5	199	null	false	200	20	low	0	0	887.0	519.0	0.0
8	5	207	null	false	200	20	low	0	0	888.0	524.0	0.0
8	5	215	null	false	200	20	low	0	0	891.0	532.0	0.0
8	5	223	null	false	200	20	low	0	0	894.0	539.0	0.0
8	5	231	null	false	200	20	low	0	0	897.0	545.0	0.0
8	5	239	null	false	200	20	low	0	0	899.0	550.0	0.0
8	5	247	null	false	200	20	low	0	0	900.0	554.0	0.0
8	5	255	null	false	200	20	low	0	0	902.0	557.0	0.0
8	5	263	null	false	200	20	low	0	0	903.0	558.0	0.0
8	5	271	null	false	200	20	low	0	0	905.0	560.0	0.0
8	5	279	null	false	200	20	low	0	0	906.0	561.0	0.0
8	5	287	null	false	200	20	low	0	0	907.0	563.0	0.0
8	5	295	null	false	200	20	low	0	0	908.0	567.0	0.0
8	5	303	null	false	200	20	low	0	0	910.0	571.0	0.0
8	5	311	null	false	200	20	low	0	0	911.0	572.0	0.0
8	5	319	null	false	200	20	low	0	0	912.0	573.0	0.0
8	5	327	null	false	200	20	low	0	0	912.0	575.0	0.0
8	5	343	null	false	200	20	low	0	0	912.0	576.0	0.0
8	5	351	null	false	200	20	low	0	0	912.0	577.0	0.0
8	5	359	null	false	200	20	low	0	0	912.0	579.0	0.0
8	5	367	null	false	200	20	low	0	0	912.0	581.0	0.0
8	5	375	null	false	200	20	low	0	0	911.0	582.0	0.0
8	5	383	null	false	200	20	low	0	0	910.0	583.0	0.0
8	5	391	null	false	200	20	low	0	0	909.0	584.0	0.0
8	5	399	null	false	200	20	low	0	0	908.0	585.0	0.0
8	5	407	null	false	200	20	low	0	0	907.0	586.0	0.0
8	5	415	null	false	200	20	low	0	0	906.0	587.0	0.0
8	5	423	null	false	200	20	low	0	0	905.0	588.0	0.0
8	5	431	null	false	200	20	low	0	0	904.0	589.0	0.0
8	5	439	null	false	200	20	low	0	0	903.0	591.0	0.0
8	5	447	null	false	200	20	low	0	0	902.0	593.0	0.0
8	5	455	null	false	200	20	low	0	0	899.0	596.0	0.0
8	5	463	null	false	200	20	low	0	0	898.0	597.0	0.0
8	5	471	null	false	200	20	low	0	0	895.0	598.0	0.0
8	5	479	null	false	200	20	low	0	0	892.0	599.0	0.0
8	5	487	null	false	200	20	low	0	0	889.0	600.0	0.0
8	5	495	null	false	200	20	low	0	0	887.0	601.0	0.0
8	5	503	null	false	200	20	low	0	0	885.0	602.0	0.0
8	5	591	null	false	200	20	low	0	0	883.0	603.0	0.0
8	5	607	null	false	200	20	low	0	0	882.0	605.0	0.0
8	5	631	null	false	200	20	low	0	0	881.0	607.0	0.0
8	5	775	null	false	200	20	low	0	0	880.0	609.0	0.0
8	5	839	null	false	200	20	low	0	0	879.0	610.0	0.0
8	5	872	null	false	200	20	low	0	1	879.0	610.0	1.0
8	5	872	null	false	200	20	low	0	1	879.0	610.0	1.0
8	5	951	null	false	200	20	low	0	1	879.0	610.0	0.0
8	5	1031	null	false	200	20	low	0	1	877.0	610.0	0.0
8	5	1039	null	false	200	20	low	0	1	876.0	609.0	0.0
8	5	1047	null	false	200	20	low	0	1	874.0	605.0	0.0
8	5	1055	null	false	200	20	low	0	1	874.0	600.0	0.0
8	5	1063	null	false	200	20	low	0	1	871.0	589.0	0.0
8	5	1071	null	false	200	20	low	0	1	867.0	579.0	0.0
8	5	1079	null	false	200	20	low	0	1	865.0	566.0	0.0
8	5	1087	null	false	200	20	low	0	1	863.0	560.0	0.0
8	5	1095	null	false	200	20	low	0	1	856.0	550.0	0.0
8	5	1103	null	false	200	20	low	0	1	854.0	539.0	0.0
8	5	1111	null	false	200	20	low	0	1	853.0	531.0	0.0
8	5	1119	null	false	200	20	low	0	1	851.0	526.0	0.0
8	5	1127	null	false	200	20	low	0	1	849.0	516.0	0.0
8	5	1135	null	false	200	20	low	0	1	847.0	512.0	0.0
8	5	1191	null	false	200	20	low	0	1	847.0	513.0	0.0
8	5	1199	null	false	200	20	low	0	1	847.0	515.0	0.0
8	5	1215	null	false	200	20	low	0	1	848.0	517.0	0.0
8	5	1223	null	false	200	20	low	0	1	849.0	519.0	0.0
8	5	1231	null	false	200	20	low	0	1	850.0	521.0	0.0
8	5	1239	null	false	200	20	low	0	1	852.0	523.0	0.0
8	5	1247	null	false	200	20	low	0	1	853.0	528.0	0.0
8	5	1255	null	false	200	20	low	0	1	855.0	538.0	0.0
8	5	1263	null	false	200	20	low	0	1	858.0	548.0	0.0
8	5	1271	null	false	200	20	low	0	1	858.0	554.0	0.0
8	5	1279	null	false	200	20	low	0	1	860.0	558.0	0.0
8	5	1287	null	false	200	20	low	0	1	861.0	563.0	0.0
8	5	1295	null	false	200	20	low	0	1	861.0	568.0	0.0
8	5	1311	null	false	200	20	low	0	1	861.0	570.0	0.0
8	5	1319	null	false	200	20	low	0	1	862.0	572.0	0.0
8	5	1327	null	false	200	20	low	0	1	863.0	574.0	0.0
8	5	1335	null	false	200	20	low	0	1	864.0	576.0	0.0
8	5	1343	null	false	200	20	low	0	1	865.0	578.0	0.0
8	5	1351	null	false	200	20	low	0	1	865.0	580.0	0.0
8	5	1359	null	false	200	20	low	0	1	865.0	584.0	0.0
8	5	1367	null	false	200	20	low	0	1	865.0	586.0	0.0
8	5	1375	null	false	200	20	low	0	1	865.0	588.0	0.0
8	5	1383	null	false	200	20	low	0	1	864.0	589.0	0.0
8	5	1391	null	false	200	20	low	0	1	863.0	590.0	0.0
8	5	1399	null	false	200	20	low	0	1	862.0	592.0	0.0
8	5	1407	null	false	200	20	low	0	1	861.0	594.0	0.0
8	5	1423	null	false	200	20	low	0	1	861.0	596.0	0.0
8	5	1439	null	false	200	20	low	0	1	861.0	598.0	0.0
8	5	1447	null	false	200	20	low	0	1	861.0	600.0	0.0
8	5	1455	null	false	200	20	low	0	1	861.0	602.0	0.0
8	5	1463	null	false	200	20	low	0	1	861.0	604.0	0.0
8	5	1471	null	false	200	20	low	0	1	862.0	605.0	0.0
8	5	1479	null	false	200	20	low	0	1	863.0	606.0	0.0
8	5	1511	null	false	200	20	low	0	1	863.0	608.0	0.0
8	5	1527	null	false	200	20	low	0	1	863.0	610.0	0.0
8	5	1535	null	false	200	20	low	0	1	863.0	612.0	0.0
8	5	1559	null	false	200	20	low	0	1	863.0	614.0	0.0
8	6	0	null	false	200	20	low	0	0	863.0	614.0	1.0
8	6	95	null	false	200	20	low	0	0	863.0	614.0	0.0
8	6	119	null	false	200	20	low	0	0	863.0	612.0	0.0
8	6	127	null	false	200	20	low	0	0	863.0	610.0	0.0
8	6	135	null	false	200	20	low	0	0	863.0	608.0	0.0
8	6	143	null	false	200	20	low	0	0	863.0	606.0	0.0
8	6	151	null	false	200	20	low	0	0	863.0	604.0	0.0
8	6	159	null	false	200	20	low	0	0	863.0	600.0	0.0
8	6	167	null	false	200	20	low	0	0	862.0	595.0	0.0
8	6	175	null	false	200	20	low	0	0	861.0	594.0	0.0
8	6	183	null	false	200	20	low	0	0	859.0	587.0	0.0
8	6	191	null	false	200	20	low	0	0	856.0	576.0	0.0
8	6	199	null	false	200	20	low	0	0	852.0	565.0	0.0
8	6	207	null	false	200	20	low	0	0	851.0	559.0	0.0
8	6	215	null	false	200	20	low	0	0	848.0	544.0	0.0
8	6	223	null	false	200	20	low	0	0	841.0	522.0	0.0
8	6	231	null	false	200	20	low	0	0	834.0	503.0	0.0
8	6	239	null	false	200	20	low	0	0	834.0	492.0	0.0
8	6	247	null	false	200	20	low	0	0	832.0	480.0	0.0
8	6	254	null	false	200	20	low	0	0	832.0	471.0	0.0
8	6	263	null	false	200	20	low	0	0	834.0	465.0	0.0
8	6	271	null	false	200	20	low	0	0	836.0	463.0	0.0
8	6	279	null	false	200	20	low	0	0	837.0	462.0	0.0
8	6	287	null	false	200	20	low	0	0	837.0	460.0	0.0
8	6	295	null	false	200	20	low	0	0	838.0	459.0	0.0
8	6	311	null	false	200	20	low	0	0	839.0	458.0	0.0
8	6	319	null	false	200	20	low	0	0	840.0	457.0	0.0
8	6	327	null	false	200	20	low	0	0	841.0	456.0	0.0
8	6	335	null	false	200	20	low	0	0	842.0	455.0	0.0
8	6	343	null	false	200	20	low	0	0	844.0	455.0	0.0
8	6	351	null	false	200	20	low	0	0	846.0	454.0	0.0
8	6	359	null	false	200	20	low	0	0	848.0	451.0	0.0
8	6	367	null	false	200	20	low	0	0	850.0	449.0	0.0
8	6	431	null	false	200	20	low	0	0	851.0	447.0	0.0
8	6	447	null	false	200	20	low	0	0	852.0	446.0	0.0
8	6	471	null	false	200	20	low	0	0	854.0	446.0	0.0
8	6	487	null	false	200	20	low	0	0	856.0	446.0	0.0
8	6	495	null	false	200	20	low	0	0	858.0	446.0	0.0
8	6	503	null	false	200	20	low	0	0	860.0	446.0	0.0
8	6	511	null	false	200	20	low	0	0	861.0	445.0	0.0
8	6	519	null	false	200	20	low	0	0	862.0	444.0	0.0
8	6	559	null	false	200	20	low	0	0	863.0	443.0	0.0
8	6	567	null	false	200	20	low	0	0	864.0	442.0	0.0
8	6	583	null	false	200	20	low	0	0	865.0	441.0	0.0
8	6	599	null	false	200	20	low	0	0	865.0	439.0	0.0
8	6	607	null	false	200	20	low	0	0	866.0	438.0	0.0
8	6	615	null	false	200	20	low	0	0	867.0	437.0	0.0
8	6	623	null	false	200	20	low	0	0	869.0	433.0	0.0
8	6	631	null	false	200	20	low	0	0	870.0	431.0	0.0
8	6	639	null	false	200	20	low	0	0	871.0	429.0	0.0
8	6	647	null	false	200	20	low	0	0	872.0	428.0	0.0
8	6	655	null	false	200	20	low	0	0	873.0	427.0	0.0
8	7	0	null	false	200	20	low	0	0	873.0	427.0	1.0
8	7	71	null	false	200	20	low	0	0	873.0	427.0	0.0
8	7	111	null	false	200	20	low	0	0	873.0	429.0	0.0
8	7	119	null	false	200	20	low	0	0	873.0	431.0	0.0
8	7	127	null	false	200	20	low	0	0	873.0	434.0	0.0
8	7	135	null	false	200	20	low	0	0	873.0	437.0	0.0
8	7	143	null	false	200	20	low	0	0	871.0	447.0	0.0
8	7	151	null	false	200	20	low	0	0	869.0	458.0	0.0
8	7	159	null	false	200	20	low	0	0	867.0	466.0	0.0
8	7	167	null	false	200	20	low	0	0	864.0	477.0	0.0
8	7	175	null	false	200	20	low	0	0	861.0	489.0	0.0
8	7	183	null	false	200	20	low	0	0	857.0	499.0	0.0
8	7	191	null	false	200	20	low	0	0	855.0	505.0	0.0
8	7	199	null	false	200	20	low	0	0	848.0	512.0	0.0
8	7	207	null	false	200	20	low	0	0	842.0	520.0	0.0
8	7	215	null	false	200	20	low	0	0	835.0	533.0	0.0
8	7	223	null	false	200	20	low	0	0	833.0	542.0	0.0
8	7	231	null	false	200	20	low	0	0	830.0	556.0	0.0
8	7	239	null	false	200	20	low	0	0	830.0	571.0	0.0
8	7	247	null	false	200	20	low	0	0	830.0	586.0	0.0
8	7	255	null	false	200	20	low	0	0	830.0	591.0	0.0
8	7	263	null	false	200	20	low	0	0	830.0	595.0	0.0
8	7	271	null	false	200	20	low	0	0	829.0	597.0	0.0
8	7	287	null	false	200	20	low	0	0	828.0	599.0	0.0
8	7	295	null	false	200	20	low	0	0	828.0	601.0	0.0
8	7	303	null	false	200	20	low	0	0	828.0	603.0	0.0
8	7	311	null	false	200	20	low	0	0	828.0	605.0	0.0
8	7	319	null	false	200	20	low	0	0	828.0	607.0	0.0
8	7	327	null	false	200	20	low	0	0	828.0	609.0	0.0
8	7	335	null	false	200	20	low	0	0	828.0	616.0	0.0
8	7	343	null	false	200	20	low	0	0	828.0	626.0	0.0
8	7	463	null	false	200	20	low	0	0	827.0	629.0	0.0
8	7	471	null	false	200	20	low	0	0	825.0	629.0	0.0
8	7	479	null	false	200	20	low	0	0	823.0	629.0	0.0
8	7	486	null	false	200	20	low	0	0	819.0	629.0	0.0
8	7	495	null	false	200	20	low	0	0	817.0	628.0	0.0
8	7	503	null	false	200	20	low	0	0	815.0	626.0	0.0
8	7	511	null	false	200	20	low	0	0	811.0	624.0	0.0
8	7	519	null	false	200	20	low	0	0	810.0	621.0	0.0
8	7	527	null	false	200	20	low	0	0	809.0	620.0	0.0
8	7	535	null	false	200	20	low	0	0	807.0	619.0	0.0
8	8	0	null	false	200	20	low	0	0	807.0	619.0	1.0
8	8	87	null	false	200	20	low	0	0	807.0	615.0	0.0
8	8	95	null	false	200	20	low	0	0	808.0	613.0	0.0
8	8	103	null	false	200	20	low	0	0	811.0	611.0	0.0
8	8	111	null	false	200	20	low	0	0	812.0	607.0	0.0
8	8	119	null	false	200	20	low	0	0	812.0	604.0	0.0
8	8	127	null	false	200	20	low	0	0	814.0	597.0	0.0
8	8	135	null	false	200	20	low	0	0	818.0	591.0	0.0
8	8	143	null	false	200	20	low	0	0	820.0	586.0	0.0
8	8	151	null	false	200	20	low	0	0	821.0	580.0	0.0
8	8	159	null	false	200	20	low	0	0	826.0	574.0	0.0
8	8	167	null	false	200	20	low	0	0	830.0	568.0	0.0
8	8	175	null	false	200	20	low	0	0	836.0	557.0	0.0
8	8	183	null	false	200	20	low	0	0	842.0	551.0	0.0
8	8	191	null	false	200	20	low	0	0	849.0	539.0	0.0
8	8	199	null	false	200	20	low	0	0	857.0	524.0	0.0
8	8	207	null	false	200	20	low	0	0	866.0	514.0	0.0
8	8	215	null	false	200	20	low	0	0	871.0	509.0	0.0
8	8	223	null	false	200	20	low	0	0	873.0	504.0	0.0
8	8	231	null	false	200	20	low	0	0	874.0	500.0	0.0
8	8	239	null	false	200	20	low	0	0	876.0	494.0	0.0
8	8	247	null	false	200	20	low	0	0	878.0	490.0	0.0
8	8	255	null	false	200	20	low	0	0	879.0	486.0	0.0
8	8	263	null	false	200	20	low	0	0	880.0	483.0	0.0
8	8	279	null	false	200	20	low	0	0	882.0	480.0	0.0
8	8	287	null	false	200	20	low	0	0	884.0	479.0	0.0
8	8	295	null	false	200	20	low	0	0	886.0	479.0	0.0
8	8	303	null	false	200	20	low	0	0	887.0	478.0	0.0
8	8	311	null	false	200	20	low	0	0	888.0	477.0	0.0
8	8	319	null	false	200	20	low	0	0	890.0	476.0	0.0
8	8	327	null	false	200	20	low	0	0	893.0	474.0	0.0
8	8	335	null	false	200	20	low	0	0	894.0	472.0	0.0
8	8	343	null	false	200	20	low	0	0	896.0	470.0	0.0
8	8	351	null	false	200	20	low	0	0	898.0	469.0	0.0
8	8	367	null	false	200	20	low	0	0	899.0	468.0	0.0
8	8	487	null	false	200	20	low	0	0	900.0	470.0	0.0
8	8	495	null	false	200	20	low	0	0	902.0	471.0	0.0
8	8	503	null	false	200	20	low	0	0	904.0	471.0	0.0
8	8	511	null	false	200	20	low	0	0	905.0	472.0	0.0
8	8	519	null	false	200	20	low	0	0	906.0	473.0	0.0
8	8	527	null	false	200	20	low	0	0	908.0	473.0	0.0
8	8	535	null	false	200	20	low	0	0	912.0	473.0	0.0
8	8	543	null	false	200	20	low	0	0	914.0	473.0	0.0
8	8	551	null	false	200	20	low	0	0	918.0	473.0	0.0
8	8	559	null	false	200	20	low	0	0	920.0	473.0	0.0
8	8	567	null	false	200	20	low	0	0	922.0	473.0	0.0
8	8	599	null	false	200	20	low	0	0	924.0	473.0	0.0
8	8	607	null	false	200	20	low	0	0	926.0	473.0	0.0
8	8	623	null	false	200	20	low	0	0	927.0	473.0	0.0
8	8	631	null	false	200	20	low	0	0	928.0	473.0	0.0
8	8	663	null	false	200	20	low	0	0	930.0	473.0	0.0
8	8	679	null	false	200	20	low	0	0	931.0	472.0	0.0
8	8	687	null	false	200	20	low	0	0	932.0	471.0	0.0
8	8	903	null	false	200	20	low	0	0	933.0	470.0	0.0
8	8	927	null	false	200	20	low	0	0	933.0	468.0	0.0
8	8	935	null	false	200	20	low	0	0	932.0	467.0	0.0
8	8	1064	null	false	200	20	low	0	1	932.0	467.0	1.0
8	8	1064	null	false	200	20	low	0	1	932.0	467.0	1.0
8	8	1143	null	false	200	20	low	0	1	930.0	467.0	0.0
8	9	0	null	false	200	20	low	0	0	930.0	467.0	1.0
8	9	95	null	false	200	20	low	0	0	930.0	467.0	0.0
8	9	175	null	false	200	20	low	0	0	929.0	468.0	0.0
8	9	183	null	false	200	20	low	0	0	929.0	470.0	0.0
8	9	191	null	false	200	20	low	0	0	928.0	472.0	0.0
8	9	199	null	false	200	20	low	0	0	923.0	477.0	0.0
8	9	207	null	false	200	20	low	0	0	907.0	488.0	0.0
8	9	215	null	false	200	20	low	0	0	890.0	499.0	0.0
8	9	223	null	false	200	20	low	0	0	877.0	508.0	0.0
8	9	231	null	false	200	20	low	0	0	854.0	519.0	0.0
8	9	239	null	false	200	20	low	0	0	839.0	530.0	0.0
8	9	247	null	false	200	20	low	0	0	824.0	541.0	0.0
8	9	255	null	false	200	20	low	0	0	817.0	548.0	0.0
8	9	263	null	false	200	20	low	0	0	812.0	553.0	0.0
8	9	271	null	false	200	20	low	0	0	808.0	557.0	0.0
8	9	303	null	false	200	20	low	0	0	807.0	558.0	0.0
8	9	311	null	false	200	20	low	0	0	805.0	558.0	0.0
8	9	319	null	false	200	20	low	0	0	802.0	558.0	0.0
8	9	327	null	false	200	20	low	0	0	797.0	559.0	0.0
8	9	335	null	false	200	20	low	0	0	793.0	561.0	0.0
8	9	343	null	false	200	20	low	0	0	788.0	562.0	0.0
8	9	351	null	false	200	20	low	0	0	783.0	562.0	0.0
8	9	359	null	false	200	20	low	0	0	779.0	562.0	0.0
8	9	367	null	false	200	20	low	0	0	777.0	562.0	0.0
8	9	375	null	false	200	20	low	0	0	775.0	562.0	0.0
8	9	431	null	false	200	20	low	0	0	773.0	562.0	0.0
8	9	439	null	false	200	20	low	0	0	771.0	562.0	0.0
8	9	447	null	false	200	20	low	0	0	769.0	562.0	0.0
8	9	455	null	false	200	20	low	0	0	765.0	562.0	0.0
8	9	463	null	false	200	20	low	0	0	761.0	562.0	0.0
8	9	471	null	false	200	20	low	0	0	759.0	562.0	0.0
8	9	481	null	false	200	20	low	0	0	757.0	564.0	0.0
8	9	551	null	false	200	20	low	0	0	756.0	565.0	0.0
8	9	559	null	false	200	20	low	0	0	756.0	567.0	0.0
8	9	567	null	false	200	20	low	0	0	757.0	568.0	0.0
8	9	575	null	false	200	20	low	0	0	758.0	569.0	0.0
8	9	599	null	false	200	20	low	0	0	758.0	571.0	0.0
8	9	655	null	false	200	20	low	0	0	758.0	573.0	0.0
8	9	687	null	false	200	20	low	0	0	758.0	575.0	0.0
8	10	0	null	false	200	20	low	0	0	758.0	575.0	1.0
8	10	95	null	false	200	20	low	0	0	758.0	575.0	0.0
8	10	103	null	false	200	20	low	0	0	759.0	573.0	0.0
8	10	111	null	false	200	20	low	0	0	761.0	572.0	0.0
8	10	119	null	false	200	20	low	0	0	765.0	569.0	0.0
8	10	127	null	false	200	20	low	0	0	771.0	563.0	0.0
8	10	135	null	false	200	20	low	0	0	775.0	559.0	0.0
8	10	143	null	false	200	20	low	0	0	781.0	554.0	0.0
8	10	151	null	false	200	20	low	0	0	789.0	547.0	0.0
8	10	159	null	false	200	20	low	0	0	797.0	541.0	0.0
8	10	167	null	false	200	20	low	0	0	801.0	534.0	0.0
8	10	175	null	false	200	20	low	0	0	809.0	528.0	0.0
8	10	183	null	false	200	20	low	0	0	817.0	522.0	0.0
8	10	191	null	false	200	20	low	0	0	821.0	516.0	0.0
8	10	199	null	false	200	20	low	0	0	823.0	511.0	0.0
8	10	207	null	false	200	20	low	0	0	825.0	510.0	0.0
8	10	231	null	false	200	20	low	0	0	826.0	509.0	0.0
8	10	239	null	false	200	20	low	0	0	827.0	508.0	0.0
8	10	247	null	false	200	20	low	0	0	829.0	508.0	0.0
8	10	255	null	false	200	20	low	0	0	831.0	508.0	0.0
8	10	263	null	false	200	20	low	0	0	836.0	508.0	0.0
8	10	271	null	false	200	20	low	0	0	842.0	508.0	0.0
8	10	279	null	false	200	20	low	0	0	847.0	508.0	0.0
8	10	287	null	false	200	20	low	0	0	856.0	508.0	0.0
8	10	295	null	false	200	20	low	0	0	867.0	508.0	0.0
8	10	303	null	false	200	20	low	0	0	881.0	508.0	0.0
8	10	311	null	false	200	20	low	0	0	887.0	508.0	0.0
8	10	319	null	false	200	20	low	0	0	896.0	508.0	0.0
8	10	327	null	false	200	20	low	0	0	903.0	508.0	0.0
8	10	335	null	false	200	20	low	0	0	907.0	508.0	0.0
8	10	343	null	false	200	20	low	0	0	908.0	508.0	0.0
8	10	351	null	false	200	20	low	0	0	909.0	508.0	0.0
8	10	367	null	false	200	20	low	0	0	911.0	508.0	0.0
8	10	375	null	false	200	20	low	0	0	913.0	508.0	0.0
8	10	383	null	false	200	20	low	0	0	915.0	508.0	0.0
8	10	391	null	false	200	20	low	0	0	917.0	508.0	0.0
8	10	407	null	false	200	20	low	0	0	919.0	508.0	0.0
8	10	439	null	false	200	20	low	0	0	920.0	509.0	0.0
8	10	455	null	false	200	20	low	0	0	921.0	510.0	0.0
8	10	479	null	false	200	20	low	0	0	923.0	510.0	0.0
8	10	487	null	false	200	20	low	0	0	925.0	510.0	0.0
8	10	495	null	false	200	20	low	0	0	927.0	511.0	0.0
8	10	503	null	false	200	20	low	0	0	929.0	512.0	0.0
8	10	511	null	false	200	20	low	0	0	931.0	512.0	0.0
8	10	519	null	false	200	20	low	0	0	932.0	513.0	0.0
8	10	527	null	false	200	20	low	0	0	935.0	515.0	0.0
8	10	535	null	false	200	20	low	0	0	937.0	516.0	0.0
8	10	543	null	false	200	20	low	0	0	939.0	516.0	0.0
8	10	551	null	false	200	20	low	0	0	943.0	518.0	0.0
8	10	559	null	false	200	20	low	0	0	946.0	521.0	0.0
8	10	567	null	false	200	20	low	0	0	950.0	522.0	0.0
8	10	575	null	false	200	20	low	0	0	954.0	524.0	0.0
8	10	591	null	false	200	20	low	0	0	955.0	526.0	0.0
